id_municipio,municipio,sigla_uf,regiao,populacao,area_km2,pib_mil_reais,vab_agropecuaria,vab_industria,vab_servicos,vab_adm_publica
1703057,Bandeirantes do Tocantins,TO,Norte,3631,1540.541,178654,52114,70648,19091,31291
1703073,Barra do Ouro,TO,Norte,4673,1105.84,113260,60887,2691,11367,35876
1703107,Barrolândia,TO,Norte,5669,697.759,122016,32502,5680,29420,44299
1703206,Bernardo Sayão,TO,Norte,4439,924.045,102684,42800,3135,14185,36491
1703305,Bom Jesus do Tocantins,TO,Norte,5120,1326.947,139410,83369,3909,11814,38199
1703602,Brasilândia do Tocantins,TO,Norte,2221,645.908,75634,13936,1408,28037,21095
1703701,Brejinho de Nazaré,TO,Norte,5540,1722.59,272945,195158,5251,21840,44226
1703800,Buriti do Tocantins,TO,Norte,11644,252.73,161641,44530,5812,22966,82370
1703826,Cachoeirinha,TO,Norte,2293,351.535,58547,28901,1339,5963,21138
1703842,Campos Lindos,TO,Norte,10505,3234.445,1004931,706472,22035,161822,80671
1703867,Cariri do Tocantins,TO,Norte,4499,1126.291,517715,102971,84143,169031,43630
1703883,Carmolândia,TO,Norte,2627,339.366,69222,30368,1516,8688,26754
1703891,Carrasco Bonito,TO,Norte,4165,190.352,50561,9490,1682,5849,32513
1703909,Caseara,TO,Norte,5514,1680.014,389493,284574,8940,41881,44418
1704105,Centenário,TO,Norte,2966,1953.134,64557,30023,1230,6878,24714
1704600,Chapada de Areia,TO,Norte,1415,658.564,39824,19794,1208,3830,14173
1705102,Chapada da Natividade,TO,Norte,3330,1640.833,148973,83513,18831,14542,28409
1705508,Colinas do Tocantins,TO,Norte,36271,842.488,862139,92361,78660,333011,261775
1705557,Combinado,TO,Norte,4870,208.791,76524,11156,3497,19784,35698
1705607,Conceição do Tocantins,TO,Norte,4070,2530.647,67829,15023,1523,13974,32968
1706001,Couto Magalhães,TO,Norte,5690,1584.196,203473,87040,8371,46207,45298
1706100,Cristalândia,TO,Norte,7268,1850.75,177294,80891,8647,26305,54015
1706258,Crixás do Tocantins,TO,Norte,1749,983.766,78645,47272,1744,8560,18737
1706506,Darcinópolis,TO,Norte,6250,1641.77,241932,126582,6075,44822,46817
1707009,Dianópolis,TO,Norte,22704,3318.094,644829,237538,42751,167648,158081
1707108,Divinópolis do Tocantins,TO,Norte,6986,2358.282,249235,134264,10506,37340,55830
1707207,Dois Irmãos do Tocantins,TO,Norte,7173,3747.645,216149,95410,21870,26718,49571
1707306,Dueré,TO,Norte,4686,3420.657,204765,130341,6427,22135,38690
1707405,Esperantina,TO,Norte,11280,506.175,118724,18028,4790,14135,79000
1707553,Fátima,TO,Norte,3824,380.373,89100,24583,3427,23418,29414
1707652,Figueirópolis,TO,Norte,5222,1935.709,256752,123292,6809,68444,39021
1707702,Filadélfia,TO,Norte,8892,1991.258,129323,41004,4383,19269,61559
1708205,Formoso do Araguaia,TO,Norte,18358,13431.861,1414038,1071674,41146,126615,138498
1708254,Tabocão,TO,Norte,2615,624.463,232898,54094,5847,101553,29675
1708304,Goianorte,TO,Norte,5136,1797.229,193502,90653,33541,24057,39185
1709005,Goiatins,TO,Norte,13169,6414.846,230924,95969,6681,26494,95336
1709302,Guaraí,TO,Norte,26403,2106.753,880403,146991,38560,410569,188012
1709500,Gurupi,TO,Norte,88428,1844.164,2648420,135884,207473,1239004,707307
1709807,Ipueiras,TO,Norte,2088,821.152,47772,20271,1536,4796,20278
1710508,Itacajá,TO,Norte,7471,3047.204,186260,91064,3966,26480,57114
1710706,Itaguatins,TO,Norte,5801,730.163,82611,22952,2905,9790,45036
1710904,Itapiratins,TO,Norte,3814,1246.349,171522,117489,3829,15556,31230
1711100,Itaporã do Tocantins,TO,Norte,2412,969.794,69980,37274,1269,6744,21693
1711506,Jaú do Tocantins,TO,Norte,3906,2167.201,97865,46737,2379,11778,32832
1711803,Juarina,TO,Norte,2174,483.452,44395,15719,1026,6187,20047
1711902,Lagoa da Confusão,TO,Norte,13989,10563.181,998445,507608,48546,259865,105985
1711951,Lagoa do Tocantins,TO,Norte,4470,917.632,89429,42219,1450,8511,35171
1712009,Lajeado,TO,Norte,3199,318.292,64405,4020,5146,14247,37291
1712157,Lavandeira,TO,Norte,1984,468.006,37870,14773,1063,3722,17536
1712405,Lizarda,TO,Norte,3727,5716.641,66332,29042,1793,6447,27660
1712454,Luzinópolis,TO,Norte,3200,281.543,71180,26177,1327,12742,26608
1712504,Marianópolis do Tocantins,TO,Norte,5332,2089.575,252331,159191,8165,32868,42585
1712702,Mateiros,TO,Norte,2773,9589.273,252360,192768,6237,23043,26142
1712801,Maurilândia do Tocantins,TO,Norte,3470,736.303,55911,14513,1106,7221,31513
1713205,Miracema do Tocantins,TO,Norte,17628,2663.745,642003,189527,194581,100675,130377
1713304,Miranorte,TO,Norte,13551,1033.301,390325,111836,18110,123760,96735
1713601,Monte do Carmo,TO,Norte,8182,3601.205,296288,205037,7489,21059,56172
1713700,Monte Santo do Tocantins,TO,Norte,2311,1072.92,75004,43077,1550,7016,21556
1713809,Palmeiras do Tocantins,TO,Norte,6830,743.407,95357,27401,5989,10083,48891
1713957,Muricilândia,TO,Norte,3623,1194.368,69465,28175,1324,6555,32013
1714203,Natividade,TO,Norte,9256,3241.672,247340,50943,57012,53498,67661
1714302,Nazaré,TO,Norte,3772,395.997,58139,12437,2917,9373,30855
1714880,Nova Olinda,TO,Norte,12014,1567.834,320311,33226,28270,112779,87617
1715002,Nova Rosalândia,TO,Norte,4348,514.791,100915,49602,2734,12705,32803
1715101,Novo Acordo,TO,Norte,4450,2678.262,84723,27014,2521,15340,35317
1715150,Novo Alegre,TO,Norte,2332,200.412,35521,9297,1257,4639,19226
1715259,Novo Jardim,TO,Norte,2768,1213.893,42672,9617,2723,5483,23061
1715507,Oliveira de Fátima,TO,Norte,1124,209.292,29469,10866,755,3944,13086
1715705,Palmeirante,TO,Norte,6234,2638.465,185349,85088,5025,35342,51724
1715754,Palmeirópolis,TO,Norte,7694,1708.981,170118,54230,9342,39000,57857
1716109,Paraíso do Tocantins,TO,Norte,52521,1292.267,1513693,66861,202139,647925,368211
1716208,Paranã,TO,Norte,10426,11217.373,315397,57932,139680,29270,79494
1716307,Pau D'Arco,TO,Norte,4885,1375.551,91169,36196,1970,11713,37686
1716505,Pedro Afonso,TO,Norte,13964,2019.556,848671,420746,135393,130680,106587
1716604,Peixe,TO,Norte,11996,5303.612,733929,295280,287006,45271,95257
1716653,Pequizeiro,TO,Norte,5546,1206.118,107606,41252,3260,14167,44519
1716703,Colméia,TO,Norte,8078,1161.03,182796,41567,8275,60684,60267
1717008,Pindorama do Tocantins,TO,Norte,4414,1560.551,85006,33421,2672,10967,35021
1717206,Piraquê,TO,Norte,3038,1363.412,89940,54669,1430,6323,26219
1717503,Pium,TO,Norte,7830,10003.549,361915,253143,10438,28827,61852
1717800,Ponte Alta do Bom Jesus,TO,Norte,4586,1718.791,66158,16379,2742,9907,33880
1717909,Ponte Alta do Tocantins,TO,Norte,8192,6542.838,121170,30046,4452,19758,60805
1718006,Porto Alegre do Tocantins,TO,Norte,3200,506.717,47043,11067,1993,6966,25251
1718204,Porto Nacional,TO,Norte,53618,4434.68,3649421,504037,594708,1268067,455230
1718303,Praia Norte,TO,Norte,8563,300.999,93139,13436,3670,10982,63120
1718402,Presidente Kennedy,TO,Norte,3668,771.716,65165,18096,2447,11578,29451
1718451,Pugmil,TO,Norte,2746,401.174,82663,25069,7808,18569,24447
1718501,Recursolândia,TO,Norte,4389,2215.669,91480,45604,1700,8462,34102
1718550,Riachinho,TO,Norte,4723,512.156,68536,19681,1685,7723,38098
1718659,Rio da Conceição,TO,Norte,2211,845.823,29142,1582,1303,4383,21266
1718709,Rio dos Bois,TO,Norte,2879,847.255,85928,49060,1876,8525,24479
1718758,Rio Sono,TO,Norte,6498,6346.279,111443,44816,3729,12207,47725
1718808,Sampaio,TO,Norte,4876,222.435,145863,89575,3455,12570,38256
1718840,Sandolândia,TO,Norte,3371,3535.135,116736,69974,2224,12802,27968
1718865,Santa Fé do Araguaia,TO,Norte,7678,1671.239,175927,78913,4574,27046,56953
1718881,Santa Maria do Tocantins,TO,Norte,3537,1412.318,139630,94479,3384,11795,27606
1718899,Santa Rita do Tocantins,TO,Norte,2407,3281.219,180273,114174,3708,30223,21673
1718907,Santa Rosa do Tocantins,TO,Norte,4864,1804.687,307685,177193,7930,65327,41786
1719004,Santa Tereza do Tocantins,TO,Norte,2928,539.511,48098,12489,2017,6807,25104
1720002,Santa Terezinha do Tocantins,TO,Norte,2530,274.104,41931,13774,1015,4757,21266
1720101,São Bento do Tocantins,TO,Norte,5457,1099.58,73590,16584,1700,11641,40519
1720150,São Félix do Tocantins,TO,Norte,1610,1913.11,36541,11872,1042,6035,16617
1720200,São Miguel do Tocantins,TO,Norte,12445,406.957,255814,127108,5606,27538,90078
1720259,São Salvador do Tocantins,TO,Norte,3106,1424.753,49467,13227,1306,7023,26404
1720309,São Sebastião do Tocantins,TO,Norte,4898,289.597,61804,12540,3517,7889,36475
1720499,São Valério,TO,Norte,3848,2520.465,156734,87585,4580,24105,32885
1720655,Silvanópolis,TO,Norte,5452,1258.771,240329,116883,11768,56858,41042
1720804,Sítio Novo do Tocantins,TO,Norte,8965,307.095,132862,28314,5546,21917,72119
1720853,Sucupira,TO,Norte,2007,1018.222,532374,494498,2556,12620,19212
1720903,Taguatinga,TO,Norte,16966,2341.919,318253,81241,32126,68222,121002
1720937,Taipas do Tocantins,TO,Norte,2183,1105.303,35246,9909,872,4183,19373
1720978,Talismã,TO,Norte,2831,2155.503,146708,93130,3816,17592,27479
1721000,Palmas,TO,Norte,313349,2227.329,10333419,262385,1102005,5101297,2518201
1721109,Tocantínia,TO,Norte,7688,2609.775,191373,104743,5179,17663,60040
1721208,Tocantinópolis,TO,Norte,22820,1083.6,372642,21117,38015,111188,161191
1721257,Tupirama,TO,Norte,1952,706.883,118839,62585,2490,28900,18663
1721307,Tupiratins,TO,Norte,2785,889.126,38619,8507,931,4545,23685
1722081,Wanderlândia,TO,Norte,11783,1365.431,183424,45034,20030,28649,78203
1722107,Xambioá,TO,Norte,11500,1190.489,471020,39626,230239,68701,85680
2100055,Açailândia,MA,Nordeste,113783,5805.159,3828533,492701,1393399,971135,515224
2100105,Afonso Cunha,MA,Nordeste,6631,371.338,85052,34865,2622,14426,31081
2100154,Água Doce do Maranhão,MA,Nordeste,12731,442.292,101642,7597,5454,24560,59928
2100204,Alcântara,MA,Nordeste,22126,1167.964,148763,16395,6573,34493,84714
2100303,Aldeias Altas,MA,Nordeste,26979,1942.121,249396,69463,8150,45152,117051
2100402,Altamira do Maranhão,MA,Nordeste,8250,524.374,71512,21461,1829,12870,32742
2100436,Alto Alegre do Maranhão,MA,Nordeste,28066,392.75,303118,12131,11962,142255,100717
2100477,Alto Alegre do Pindaré,MA,Nordeste,31967,1875.901,251719,32376,8297,56443,141109
2100501,Alto Parnaíba,MA,Nordeste,11233,11127.384,578961,362238,34198,105140,57460
2100550,Amapá do Maranhão,MA,Nordeste,7047,502.402,70198,13420,2679,17850,32292
2100600,Amarante do Maranhão,MA,Nordeste,42017,7439.615,388636,126800,9023,85798,150331
2100709,Anajatuba,MA,Nordeste,27170,940.489,207606,47951,5316,46529,97708
2100808,Anapurus,MA,Nordeste,16054,608.903,149102,26456,5526,41088,68490
2100832,Apicum-Açu,MA,Nordeste,17582,341.12,133946,17379,4424,31609,74025
2100873,Araguanã,MA,Nordeste,15675,805.194,101728,13738,2436,19659,61671
2100907,Araioses,MA,Nordeste,47095,1789.73,282769,39404,7667,67087,157315
2100956,Arame,MA,Nordeste,32825,2976.039,290315,80030,7960,65936,121072
2101004,Arari,MA,Nordeste,30014,1100.275,313251,66124,9554,94397,121538
2101103,Axixá,MA,Nordeste,12234,160.462,97422,12953,4087,25531,49669
2101202,Bacabal,MA,Nordeste,105094,1656.736,1514560,80708,98681,765023,386164
2101251,Bacabeira,MA,Nordeste,17446,542.962,599285,15906,349714,115232,78052
2101301,Bacuri,MA,Nordeste,18726,850.491,122872,10524,3716,27414,76764
2101350,Bacurituba,MA,Nordeste,5696,413.651,39590,5230,1107,7820,24108
2101400,Balsas,MA,Nordeste,96951,13141.162,6307425,1893662,251286,2906399,408992
2101509,Barão de Grajaú,MA,Nordeste,19026,2209.414,268538,14667,11433,133785,70189
2101608,Barra do Corda,MA,Nordeste,88895,5187.673,889190,72029,38105,363469,337000
2101707,Barreirinhas,MA,Nordeste,63891,3046.308,635711,40861,37517,272266,227520
2101731,Belágua,MA,Nordeste,7586,569.606,60711,3650,1781,12039,41436
2101772,Bela Vista do Maranhão,MA,Nordeste,11347,147.954,107543,9902,5433,27406,59954
2101806,Benedito Leite,MA,Nordeste,5643,1784.64,73150,31274,2948,12270,24890
2101905,Bequimão,MA,Nordeste,21317,790.222,138114,14503,4145,38044,73034
2101939,Bernardo do Mearim,MA,Nordeste,6102,247.186,105114,13947,41813,16378,26677
2101970,Boa Vista do Gurupi,MA,Nordeste,8494,400.35,67540,6232,1877,21191,33219
2102002,Bom Jardim,MA,Nordeste,42010,6588.38,411352,119422,12709,87879,174371
2102036,Bom Jesus das Selvas,MA,Nordeste,35095,2676.98,375665,97617,12999,88872,152781
2102077,Bom Lugar,MA,Nordeste,16578,445.171,117960,27724,2821,23560,59497
2102101,Brejo,MA,Nordeste,36900,1073.258,328633,55276,10623,95250,149089
2102150,Brejo de Areia,MA,Nordeste,8841,986.036,71065,14415,1824,14910,36963
2102200,Buriti,MA,Nordeste,28916,1475.779,277919,47174,9390,64887,146162
2102309,Buriti Bravo,MA,Nordeste,23993,1582.552,238673,65192,13037,58060,91134
2102325,Buriticupu,MA,Nordeste,73595,2544.857,748028,168367,26162,233204,269061
2102358,Buritirana,MA,Nordeste,15503,820.968,122474,34610,2955,22250,58250
2102374,Cachoeira Grande,MA,Nordeste,9524,707.236,60974,7274,1578,10891,39872
2102408,Cajapió,MA,Nordeste,11255,545.244,70653,8164,2094,12652,45648
2102507,Cajari,MA,Nordeste,19521,662.066,128078,24326,2789,20713,77141
2102556,Campestre do Maranhão,MA,Nordeste,14530,613.529,214011,74812,6280,53300,61577
2102606,Cândido Mendes,MA,Nordeste,20376,1634.861,146788,16027,7212,37004,79259
2102705,Cantanhede,MA,Nordeste,22236,773.01,153398,8272,6846,41934,88915
2102754,Capinzal do Norte,MA,Nordeste,10937,590.267,283976,16155,143555,54422,63051
2102804,Carolina,MA,Nordeste,24151,6267.675,525893,244756,16536,135358,103158
2102903,Carutapera,MA,Nordeste,24095,1260.977,201999,25672,7577,60286,96128
2103000,Caxias,MA,Nordeste,166159,5201.927,2112638,86629,189677,925842,685522
2103109,Cedral,MA,Nordeste,10711,285.211,78583,14621,2245,15512,43640
2103125,Central do Maranhão,MA,Nordeste,8806,319.538,58347,4534,1737,12233,36894
2103158,Centro do Guilherme,MA,Nordeste,13876,1167.848,103737,16947,2424,23142,56078
2103174,Centro Novo do Maranhão,MA,Nordeste,22056,8401.003,200757,43306,4556,44127,99431
2103208,Chapadinha,MA,Nordeste,80705,3247.385,894366,37813,37517,405331,328042
2103257,Cidelândia,MA,Nordeste,14855,1462.809,183560,67041,6531,38376,61624
2103307,Codó,MA,Nordeste,123368,4361.606,1648585,78366,499445,459468,480938
2103406,Coelho Neto,MA,Nordeste,49804,977.079,465859,64532,22161,140107,210051
2103505,Colinas,MA,Nordeste,41443,1978.695,553171,74295,36696,222275,178777
2103554,Conceição do Lago-Açu,MA,Nordeste,16559,725.664,147189,30247,3816,26244,82926
2103604,Coroatá,MA,Nordeste,65788,2263.692,533579,39685,30128,187466,237174
2103703,Cururupu,MA,Nordeste,32559,1257.608,264536,37782,7184,81212,125558
2103752,Davinópolis,MA,Nordeste,12923,332.249,190193,14112,27285,62203,69840
2103802,Dom Pedro,MA,Nordeste,23393,358.493,262555,18836,22401,112858,82892
2103901,Duque Bacelar,MA,Nordeste,11451,317.494,86904,11939,2987,19928,48247
2104008,Esperantinópolis,MA,Nordeste,16971,452.411,158978,16415,8142,54294,69313
2104057,Estreito,MA,Nordeste,43097,2720.266,1134821,78195,618688,225956,158687
2104073,Feira Nova do Maranhão,MA,Nordeste,8506,1625.822,118004,52147,2546,22594,35183
2104081,Fernando Falcão,MA,Nordeste,10559,5086.589,100418,40675,2897,15105,39086
2104099,Formosa da Serra Negra,MA,Nordeste,19425,3690.61,202149,62397,4326,47937,76763
2104107,Fortaleza dos Nogueiras,MA,Nordeste,12662,1853.406,346695,186549,12341,79205,54262
2104206,Fortuna,MA,Nordeste,17812,834.83,143297,29988,5755,36555,63524
2104305,Godofredo Viana,MA,Nordeste,12104,720.129,2658688,10339,2171527,377204,54345
2104404,Gonçalves Dias,MA,Nordeste,17953,883.588,150061,21607,13370,39727,67199
2104503,Governador Archer,MA,Nordeste,10931,445.856,91904,16152,3256,22223,46139
2104552,Governador Edison Lobão,MA,Nordeste,18740,615.957,374988,19779,121492,98743,87062
2104602,Governador Eugênio Barros,MA,Nordeste,14703,647.989,118426,27073,3296,26969,55470
2104628,Governador Luiz Rocha,MA,Nordeste,7878,401.587,71080,16163,2456,16658,32724
2104651,Governador Newton Bello,MA,Nordeste,10121,1144.146,84172,23343,2317,13819,42352
2104677,Governador Nunes Freire,MA,Nordeste,25502,1037.13,257972,28836,20640,86525,102715
2104701,Graça Aranha,MA,Nordeste,6261,271.445,54153,8968,2262,13328,26844
2104800,Grajaú,MA,Nordeste,70692,8861.717,1149733,187243,214463,393235,263259
2104909,Guimarães,MA,Nordeste,11966,478.857,93393,17898,3674,19554,48772
2105005,Humberto de Campos,MA,Nordeste,29143,1714.625,184363,14571,4604,42322,114065
2105104,Icatu,MA,Nordeste,27423,1124.445,178923,16641,5153,37633,113071
2105153,Igarapé do Meio,MA,Nordeste,14470,368.685,370653,26477,157668,67764,74501
2105203,Igarapé Grande,MA,Nordeste,11453,346.218,117728,14200,7720,35380,53207
2105302,Imperatriz,MA,Nordeste,259980,1369.039,7692904,55440,1213067,4091455,1226480
2105351,Itaipava do Grajaú,MA,Nordeste,16158,1244.398,107285,16934,2627,21801,61840
2105401,Itapecuru Mirim,MA,Nordeste,69233,1480.641,772830,27885,100510,292795,266374
2105427,Itinga do Maranhão,MA,Nordeste,26134,3583.423,489226,220744,17199,119613,103549
2105450,Jatobá,MA,Nordeste,10464,591.616,75689,17338,2270,12496,41165
2105476,Jenipapo dos Vieiras,MA,Nordeste,17123,1962.362,125733,33491,2736,18155,68510
2105500,João Lisboa,MA,Nordeste,23677,1137.104,270611,44486,24707,77196,109507
2105609,Joselândia,MA,Nordeste,16228,703.081,116543,13137,11359,29452,56981
2105658,Junco do Maranhão,MA,Nordeste,4334,568.499,61701,19991,1365,13849,23709
2105708,Lago da Pedra,MA,Nordeste,50959,1240.444,550404,74293,31692,213761,186778
2105807,Lago do Junco,MA,Nordeste,10900,328.525,86638,9916,4353,18818,50549
2105906,Lago Verde,MA,Nordeste,16369,631.455,135733,28547,3641,28600,70049
2105922,Lagoa do Mato,MA,Nordeste,11280,1512.985,97006,24543,2797,20836,44870
2105948,Lago dos Rodrigues,MA,Nordeste,8841,220.776,83983,14332,4200,25895,34897
2105963,Lagoa Grande do Maranhão,MA,Nordeste,11534,744.199,102432,20493,2792,25498,48635
2105989,Lajeado Novo,MA,Nordeste,7653,1063.619,101467,31153,2667,25636,35947
2106003,Lima Campos,MA,Nordeste,11943,321.932,274539,8084,131761,60967,64133
2106102,Loreto,MA,Nordeste,12271,3597.231,413263,273396,12932,65268,51705
2106201,Luís Domingues,MA,Nordeste,7016,472.296,57337,7881,1965,14779,30062
2106300,Magalhães de Almeida,MA,Nordeste,20228,434.433,140962,24589,5144,32864,72228
2106326,Maracaçumé,MA,Nordeste,21773,635.758,208574,28033,18365,69895,75626
2106359,Marajá do Sena,MA,Nordeste,7757,1402.593,90804,34659,1909,13841,38159
2106375,Maranhãozinho,MA,Nordeste,16754,760.947,120910,27163,3810,23614,60585
2106409,Mata Roma,MA,Nordeste,17122,548.548,179196,24299,18689,43643,84456
2106508,Matinha,MA,Nordeste,23591,410.632,196744,31640,9232,51190,94564
2106607,Matões,MA,Nordeste,34099,2108.671,256347,45275,7908,56385,135976
2106631,Matões do Norte,MA,Nordeste,17316,794.454,99315,12827,2972,14372,67334
2106672,Milagres do Maranhão,MA,Nordeste,8502,634.818,64341,17651,1677,10176,33233
2106706,Mirador,MA,Nordeste,21045,8522.351,277811,122467,8025,59779,77964
2106755,Miranda do Norte,MA,Nordeste,29121,341.107,788580,15486,508599,79801,120835
2106805,Mirinzal,MA,Nordeste,15059,686.942,112050,6055,4025,38595,56449
2106904,Monção,MA,Nordeste,33888,1245.548,257635,57502,8048,47673,135223
2107001,Montes Altos,MA,Nordeste,9064,1488.513,86487,27937,3356,17208,34724
2107100,Morros,MA,Nordeste,19708,1712.121,149899,6624,5157,46537,82239
2107209,Nina Rodrigues,MA,Nordeste,14826,570.938,88513,4938,3814,16683,60229
2107258,Nova Colinas,MA,Nordeste,5469,743.085,86427,40763,2532,13907,26719
2107308,Nova Iorque,MA,Nordeste,4682,978.34,50966,14167,1712,10516,22671
2107357,Nova Olinda do Maranhão,MA,Nordeste,21228,2452.615,183142,41480,4444,37193,92730
